hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,recall
"(64, 32)",147,0.0,5.095023005228874e-05,0.030063077471048832,0.999,94,227,0.6111930585683297
"(64,)",64,0.30906886968487113,8.263083571116441e-05,0.0001,0.999,91,602,0.5978308026030368
"(64,)",64,0.3336425760865711,8.689418610618195e-05,0.0009591132094324792,0.999,93,571,0.6009544468546638
"(64, 32)",147,0.0,0.0001366354682408202,0.05081273420255729,0.9977902611441453,87,700,-1.0
"(64,)",147,0.05288427308488452,1e-06,0.04907694758921316,0.999,93,650,-1.0
"(64, 32)",146,0.023676508303460988,0.0003142385928817157,0.058161116282610406,0.999,95,700,0.2456399132321041
"(64, 32)",147,0.1924751403802748,0.00045921941833604297,0.016805328032660327,0.9794926383565944,90,630,0.32
"(64, 32)",146,0.0,5.15812665503181e-06,0.051594217810936024,0.999,95,394,-1.0
"(64, 32)",147,0.0974344767171414,1.2899833697278039e-05,0.04944650794835884,0.9703270879908906,79,554,0.5831670281995662
"(64, 32)",147,0.04072372578955615,2.5089040856225914e-05,0.049989917047430055,0.5732072002097152,93,384,-1.0
"(64, 32)",147,0.30445171455669645,5.7424590588553015e-05,0.05548809762629354,0.9369227200839264,92,451,0.5573101952277657
"(64, 32)",147,0.15784415625391576,2.223015375217935e-05,0.03397947802115113,0.999,83,657,0.600173535791757
"(64, 32)",147,0.21309352921007987,4.7234036273945885e-05,0.07818427327381931,0.999,91,564,0.5652060737527116
"(64,)",64,0.31843739117797487,6.394786768714547e-05,0.06998363821032341,0.47528277661512885,79,548,-1.0
"(64, 32)",147,0.39642096458991327,0.00022821462109634113,0.08270428701852205,0.999,83,551,-1.0
"(64, 32)",147,0.013212933314677775,6.800014614591961e-05,0.08046384928677479,0.999,79,344,-1.0
"(64, 32)",147,0.30108272605892017,6.119396727859089e-05,0.03856574071597333,0.999,77,428,0.5653796095444685
"(64, 32)",146,0.14213395985322674,4.9566480342899495e-05,0.014662370676540972,0.999,86,655,0.6124945770065076
"(64,)",65,0.13363837128959274,0.00010974165923541729,0.045387240213882254,0.999,93,574,-1.0
"(64, 32)",149,0.3963310876865094,3.0435843950536377e-05,0.04037889956973002,0.999,78,611,0.5078524945770064
"(64,)",65,0.07046808016689658,6.082053686840017e-05,0.008266196662887693,0.999,84,280,0.5922776572668113
"(64, 32)",147,0.34242973369430135,1e-06,0.06082583454471433,0.9367368853479479,94,190,0.23019522776572665
"(64, 32)",148,0.3078755517418559,4.847050061718198e-05,0.07017656707513116,0.999,95,371,-1.0
"(64, 32)",147,0.3071968357159088,4.802849727470942e-05,0.006722938286958325,0.7028889110081202,83,650,-1.0
"(64, 32)",147,0.38884189999397906,0.00012740291477891138,0.017843010336433852,0.999,88,361,-1.0
"(64, 32)",147,0.03200324127564571,6.767581645730509e-05,0.047807681023053064,0.80496673182989,84,443,-1.0
"(64,)",147,0.002804253605309737,1.6937328927545666e-05,0.025941655002244362,0.9723647904118241,92,348,0.5402169197396962
"(64,)",65,0.27230325609790856,6.597514348011333e-05,0.006332367834999032,0.9877404760829012,80,179,0.5944468546637743
"(64, 32)",147,0.08616440834940625,7.917481346475146e-05,0.008742914389311776,0.999,89,163,0.615531453362256
"(64, 32)",147,0.05089783716664284,4.936989296741189e-05,0.049754277919088395,0.9638914164482957,93,284,0.6182212581344902
