hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,auc
"(64,)",66,0.4,0.0009472782596670963,0.0001,0.8442581407970285,92,150,-1.0
"(64, 32)",145,0.20173917034595187,5e-05,0.03544449065219632,0.999,91,367,0.7484015047226816
"(64, 32)",86,0.0275547229120143,5e-05,0.07277782913449038,0.7971800444253265,76,284,-1.0
"(64, 32)",121,0.0250219450211424,5e-05,0.013308477797525553,0.999,90,214,0.7489542013030354
"(64,)",149,0.4,0.0001126571719935752,0.05191854271411638,0.999,94,248,-1.0
"(64,)",150,0.4,0.0004572696133624984,0.022984250074930258,0.999,75,150,0.7470953486137869
"(64,)",113,0.39211287006886225,0.0002746027647817226,0.02870612638784961,0.999,90,150,-1.0
"(64,)",150,0.3646745337117261,0.0005656876897596296,0.032057924091886805,0.7138705935113013,83,150,-1.0
"(64, 32)",135,0.0,5e-05,0.014444739250211053,0.999,95,457,0.7497240783439265
"(64, 32)",129,0.1750471672574638,0.0006344012351168671,0.0001,0.999,84,317,0.7535960909571268
"(64, 32)",132,0.024976176790553927,0.0007105678339757143,0.00405660086870904,0.7636074614275423,86,549,-1.0
"(64,)",135,0.4,5e-05,0.0001,0.999,81,338,0.7140320272641314
"(64,)",68,0.0,8.219752234244958e-05,0.01628965157997112,0.8622700391746229,95,310,0.6631015303839328
"(64, 32)",67,0.22491272719604938,0.0008926600544833746,0.017733540644244483,0.8681603034838199,95,507,-1.0
"(64, 32)",67,0.21224719075946694,1e-06,0.02061107431451639,0.999,85,325,0.48094057966617615
"(64,)",150,0.0,0.0003439550528240453,0.0011203116261830942,0.9754392443359993,94,320,0.7224062858688672
"(64, 32)",150,0.08462820754616121,1e-06,0.011864080396306624,0.865519902302329,91,331,0.44632622213289236
"(64,)",150,0.2899913828741539,0.0009791946425156714,0.0018288931558615863,0.999,80,222,0.7393515209031749
"(64, 32)",146,0.0,0.00031233045965802485,0.007064159562206115,0.795028282750637,95,158,0.6670415516334712
"(64,)",150,0.30227790079467204,0.0006770622523362358,0.0189481449605368,0.999,86,346,-1.0
"(64, 32)",150,0.2605915050161582,1e-06,0.0001,0.999,94,524,0.44214804424606485
"(64, 32)",64,0.03291640651697735,1e-06,0.0001,0.999,83,675,0.544422770378573
"(64, 32)",150,0.0015689495697921562,1e-06,0.0001,0.999,92,205,0.4366060672425911
"(64, 32)",97,0.29093499863576533,1e-06,0.0001,0.7565674395259343,78,658,0.4767637527873428
"(64,)",117,0.19589717288945285,1e-06,0.0001,0.999,90,592,-1.0
"(64, 32)",74,0.3248877625112485,1e-06,0.0001,0.999,77,150,0.44080353847165127
"(64,)",149,0.3470282233919254,1e-06,0.0001,0.6967068724736429,93,150,-1.0
"(64, 32)",145,0.4,1e-06,0.0001,0.999,75,448,0.43780289441216774
"(64, 32)",110,0.19527333455127918,0.00010221762522480051,0.09900871523646695,0.9979713109214606,92,236,-1.0
"(64,)",76,0.27471118627326696,8.28495160684768e-06,0.09256866676209034,0.008447268570928458,78,351,-1.0
"(64, 32)",87,0.11747060172405022,0.0009986480693858204,0.04963625191433076,0.024070575839688184,95,595,-1.0
"(64,)",121,0.07089508846114954,0.0003663613198564987,0.0001420052540568253,0.992720313226973,78,362,0.7315039579003787
"(64,)",140,0.0,1e-06,0.0001,0.999,75,179,-1.0
"(64, 32)",64,0.10898862073402804,1e-06,0.0001,0.999,95,322,0.4904743586583337
"(64, 32)",67,0.34431912761063943,0.0004916690255395748,0.0001,0.999,75,309,0.7572245587023244
"(64, 32)",88,0.0,0.0009176086378195866,0.0001,0.999,95,150,0.734645217400098
"(64, 32)",109,0.4,1e-06,0.00010000000000000105,0.999,75,700,0.4546878871309457
"(64,)",79,0.24448709124195137,1e-06,0.0001,0.999,75,435,-1.0
"(64, 32)",141,0.4,1e-06,0.1,0.999,75,329,0.4355784399981797
"(64,)",126,0.0,1e-06,0.1,0.999,95,307,-1.0
"(64, 32)",100,0.4,0.001,0.06498918009630122,0.999,75,593,-1.0
"(64, 32)",99,0.06668287889515459,0.0003098519013059061,0.0001,0.999,95,216,0.7538724550485667
"(64, 32)",128,0.17609028041266275,0.0002948301890732973,0.0001,0.999,85,322,0.7552514233777791
"(64,)",149,0.4,0.000201802537089708,0.021818779476821485,0.999,79,261,0.7420631677613782
"(64, 32)",147,0.08879753451952357,0.0006500489067835161,0.0001,0.999,78,227,0.7544198898083118
"(64,)",71,0.18245405950777352,0.0007214836062562247,0.0001,0.999,75,232,0.7355401140345554
"(64,)",68,0.01729183335573709,0.0003406509871488518,0.01013547245388971,0.8639986655800241,92,323,0.6716316763496808
"(64, 32)",128,0.14283225764234558,0.0002476347603010299,0.012298879554425938,0.947997240139613,95,388,-1.0
"(64,)",84,0.1055284475864977,0.0007937701826968188,0.01279988981555436,0.999,89,274,0.7389865670302221
"(64, 32)",116,0.2876439438177651,0.0001622187023720545,0.006020719073602806,0.999,95,234,0.7555739745612304
"(64,)",129,0.0770337067958538,0.0008225165551913545,0.01805960531269293,0.999,75,162,-1.0
"(64, 32)",112,0.4,1e-06,0.0001,0.001,75,700,-1.0
