hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,auc
"(64, 32)",123,0.009420087448282658,0.00609419991682943,0.04108017939820156,0.706989471023462,83,565,-1.0
"(64,)",129,0.09256224952978807,0.00022184660384720037,0.009729332187298457,0.7565115821820521,82,478,0.6636663939368657
"(64, 32)",150,0.0,0.0001522138948271267,0.05984059781394161,0.999,82,700,-1.0
"(64, 32)",143,0.011232714256890174,0.00021319044074507258,0.008339031296390504,0.9461477318279846,83,693,0.7084043679115534
"(64, 32)",144,0.0007481352412977652,0.00023733987145650766,0.011163664249039019,0.9837363397264899,83,700,0.7453854386304224
"(64, 32)",119,0.39644517403231344,1e-06,0.01252706146115267,0.999,83,700,0.45028424102109027
"(64, 32)",140,0.02219574908769852,0.00015142089973339525,0.011097617034993344,0.937385016472492,83,671,0.7183667166618631
"(64, 32)",144,0.33421921503794594,0.0015801732079278002,0.01114710477893196,0.9776171588824122,82,699,-1.0
"(64, 32)",150,0.0,0.00022597089305199467,0.012827151551689562,0.999,83,700,0.7489997642451547
"(64,)",122,0.023204509682468816,0.00024417555271396977,0.013577177472670243,0.001,83,483,-1.0
"(64, 32)",147,0.0,0.0002342384947961243,0.011716228630314579,0.942755356702205,83,479,0.7061028744393711
"(64, 32)",142,0.12954867639266318,0.00020886352083351742,0.01116937706033009,0.999,83,500,0.7556594119907568
"(64,)",137,0.3910034018416788,0.00020460752056120963,0.011371119084983046,0.999,83,555,0.745429626862653
"(64, 32)",76,0.09373860324064259,0.00020450286526669436,0.011218921758124452,0.999,83,632,0.7519297687579954
"(64,)",103,0.113695021129333,0.00021368527910046195,0.011244894859986183,0.999,82,645,0.7355090961551102
"(64, 32)",136,0.13752716399724269,0.00021899049099970386,0.01131103151391361,0.999,83,455,0.7557583199970672
"(64, 32)",75,0.29699489447643956,0.00022586141009877265,0.01144179155203503,0.999,83,642,0.7576960367903968
"(64, 32)",105,0.32633525063915203,0.00023295232731830031,0.01166465383758692,0.999,83,271,0.7579067861368567
"(64, 32)",150,0.3428176504713236,0.0002363281317201561,0.01169914055395937,0.999,83,461,0.7583768816144086
"(64, 32)",123,0.22787721075041328,0.00023899496250096464,0.011770958088671188,0.999,83,179,0.7565837068751927
"(64, 32)",133,0.4,0.00014797933552731694,0.010923902501370233,0.8671563515641487,82,700,-1.0
"(64,)",88,0.0925588516381166,0.0002243523468159494,0.007706634509156723,0.7205459614944227,82,248,-1.0
"(64,)",124,0.16834324509814322,1.7436745165002616e-05,0.011654659453320877,0.9556657385932561,95,153,0.679419431571682
"(64,)",74,0.2038590410060196,0.00022289795377173109,0.010793174778012473,0.7739079419984846,82,529,0.6711543833967912
"(64,)",117,0.03279094776348512,0.00020154136006464988,0.004258106595759789,0.7689507285002816,94,316,0.6625909915735024
"(64,)",143,0.004315764076655724,0.0004914587488895997,0.0075997484673787094,0.7674380155492039,76,658,-1.0
"(64,)",139,0.1869072138085732,0.00014730192919998388,0.00990938791199645,0.767330181378383,86,484,0.6635882408896238
"(64,)",143,0.10310335699085274,3.077191837555644e-06,0.013808191984839218,0.7653015941050141,83,676,-1.0
"(64, 32)",106,0.23164953786068795,0.00011887312234686255,0.012083473070759779,0.9716044737145162,95,560,0.7564625111872942
"(64, 32)",113,0.19750349173042347,0.00041337907815356203,0.008432214942673209,0.9834232263475002,95,480,0.7578068273465508
"(64,)",132,0.3579223157894424,0.0003688091971050349,0.013269412002732685,0.9690763535769784,95,364,0.7466419945744782
"(64, 32)",86,0.2781977026757803,0.0004859910665137257,0.014533643740893632,0.999,95,158,-1.0
"(64, 32)",101,0.04345651959700531,0.0003661038562568651,0.005339344507714841,0.9758407115843293,87,593,0.7344749429890429
"(64,)",71,0.28732314887830407,0.00018812780617581353,0.01287120181678429,0.9719006636406037,93,574,0.7415927009541434
"(64,)",121,0.039709979206931346,0.000352519383369768,0.009400097871646399,0.9759799907119064,95,443,0.730782764551067
"(64, 32)",134,0.32146518292060955,0.00046996915666608195,0.0062687480967905315,0.9627423119828732,82,198,0.756528323448063
"(64, 32)",130,0.03379559852818994,2.5481561476970887e-05,0.002079924541153605,0.8132526605916256,91,377,-1.0
"(64, 32)",89,0.005931436191044871,0.00046628577721246245,0.00020075302062312402,0.980005205335829,81,469,0.7189414165010694
"(64,)",150,0.4,0.00041687248196842854,0.012677324239304585,0.9484689276140803,95,617,-1.0
"(64, 32)",128,0.24791999114329083,0.0004678333292612127,0.0064322754795825485,0.9715965722802311,76,673,0.75532997935723
"(64, 32)",143,0.38207703109748237,4.537196948283337e-05,0.007890654826928493,0.9926868347520547,81,260,0.6893759496559116
