hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,auc
"(64,)",137,0.13885543582512108,0.0016030760883370431,0.013750895622185337,0.9910612658987787,75,318,0.7370833206923229
"(64, 32)",141,0.16142802386482819,0.00046559767074448946,0.0517977895778226,0.9712052266788146,86,677,0.7487093133276701
"(64, 32)",140,0.30359772202996066,0.0014568585316050264,0.0420979827083161,0.7770089539900222,91,633,0.6768007182622151
"(64,)",95,0.39942208849652944,0.00201,0.011707778651747556,0.4567640032922775,95,292,0.702392308071538
"(64,)",139,0.24099543714075403,0.002002661446101161,0.08342020577771887,0.49525998168097873,75,495,0.6798922417062331
"(64, 32)",134,0.3225569808269231,0.0015210831653162582,0.07087883264004614,0.11901756130296202,95,662,0.66071679743792
"(64,)",64,0.0,0.0007118626251756523,0.0001,0.001,95,150,0.7252577344022572
"(64, 32)",90,0.3139618688990234,0.001974732506507338,0.008257215486442648,0.9512776712940221,90,642,0.7145375949971937
"(64,)",115,0.2658194997283732,0.0007100352703554571,0.0025205802540014355,0.45086056005080477,90,160,-1.0
"(64, 32)",73,0.37877562766503464,0.0007604645136252119,0.04259741599328706,0.6888964239671406,90,613,0.6725162547593404
"(64,)",121,0.08107854337467993,0.00201,0.035176076954407484,0.7666706748721978,75,490,0.6863468435712877
"(64,)",78,0.07933303096059163,0.0006257988365463457,0.06623329562898524,0.6077618104836431,95,305,0.6840189856916402
"(64, 32)",66,0.11046896448664825,0.0009381277638329228,0.06445250156988977,0.8168447826245383,80,428,0.6749781350021995
"(64, 32)",173,0.15064461046705507,0.00201,0.01489423210692772,0.6759895041434483,75,453,0.696341802178299
"(64, 32)",193,0.15224379496027532,0.001937273973252789,0.01152156838576434,0.6573831038337259,79,456,0.6978518854383144
"(64,)",183,0.222273263141852,0.0019956576393102944,0.03555805032917373,0.7484137276291805,83,171,0.6865578141354307
"(64,)",189,0.2909436418978364,0.0007565583384431196,0.1,0.9188950708773517,75,262,0.7000279682356689
"(64, 32)",195,0.14278191903461399,0.0012708437137887783,0.05972950407286184,0.9940969735042905,79,640,0.756388596828876
"(64, 32)",200,0.29671065046750583,0.0009486228347046246,0.1,0.6193927576408307,89,618,0.6562646833237262
"(64,)",79,0.2572027627299113,0.0009554976139537097,0.06726434610727658,0.8542408170631067,76,193,0.666873603958406
"(64,)",94,0.1649245132931747,0.0016692305287324502,0.03130402678748122,0.5136398710885935,78,355,0.6971965754554555
"(64,)",108,0.18384699191222287,0.0012836445767089163,0.024170495006137774,0.07796408645369989,95,388,0.7018811838243102
"(64,)",67,0.21059500455026017,0.001220549764662185,0.03829914272194681,0.5331226810813927,78,217,0.6939659835148583
"(64, 32)",94,0.1826180450299582,0.0011027462377036091,0.020925613634573036,0.6932000933123239,95,623,0.6877673455205315
"(64, 32)",145,0.14684950709528938,0.00126999545163336,0.045017129073707876,0.3643447422462428,75,334,0.6701363830719174
"(64, 32)",164,0.08159035476722776,0.0019469944205528615,0.08982536628654748,0.8149934070299115,81,590,0.6754153875544195
"(64,)",76,0.2943163518985201,0.0019948933367717318,0.0411379841310723,0.4169269403859037,87,696,0.6924021206559168
"(64,)",89,0.04906184449768679,0.002005722400230532,0.047661715164577484,0.28959131206279426,91,588,0.6961051980151085
"(64,)",155,0.14519569479368452,0.0018740085062796303,0.011306636198538533,0.900830848373644,75,567,0.6879678398472461
"(64, 32)",64,0.10661114342585687,0.0004656576124247747,0.07592694315804584,0.7371913185020309,83,186,0.66715829926581
"(64, 32)",198,0.26908786031468906,0.0004870576961838534,0.0158608366865973,0.0015807971045829002,87,334,-1.0
"(64, 32)",85,0.27812576514508836,0.0016656577899718309,0.08037967586394194,0.04938842847779057,79,545,0.656738341986105
"(64,)",200,0.2971768375142992,0.0012144373082050518,0.1,0.9365772654490732,78,150,0.7124083329225006
"(64, 32)",162,0.16954355720891723,0.0009378050104168456,0.04273395882117105,0.21454815472171132,75,700,0.6787686130978566
"(64,)",179,0.19299079121509644,0.0010344211290953175,0.1,0.25084590942827684,84,150,0.6803136329505636
"(64,)",101,0.03665748538515766,0.0009557155315751608,0.08890114161520707,0.5735170766105535,92,700,0.6775026949054199
"(64,)",72,0.4,0.001088072854132158,0.1,0.4239444832516621,83,350,0.6753746439975425
"(64,)",133,0.055222037714398056,0.001166439763132874,0.03422250590743864,0.9022111208297187,87,150,0.6727824981417716
"(64, 32)",75,0.0,0.00201,0.1,0.07206247923513669,93,150,-1.0
"(64,)",179,0.2588943857307421,1e-07,0.09113559091791944,0.22661243862734018,89,628,-1.0
