hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,f1_score
"(64,)",64,0.36142182848531146,2.801858747788584e-05,0.0001,0.001,75,354,0.3083942877046325
"(64, 32)",64,0.0,3.6220820733210346e-05,0.0001,0.999,75,474,0.4907138262435544
"(64, 32)",64,0.0,2.8397577316270608e-05,0.0001,0.999,75,444,0.4981545354612303
"(64, 32)",64,0.0,3.308672352917588e-05,0.0660540555281397,0.999,77,375,0.3554492054911186
"(64, 32)",64,0.0,2.8629980508258702e-05,0.0001,0.999,75,482,0.4943202071623933
"(64, 32)",64,0.0,4.8756822539602773e-05,0.0001,0.999,75,640,0.3983158283993939
"(64, 32)",120,0.3838365479828694,0.0009037596085178584,0.0853912714183242,0.1415713875013713,78,618,0.15827237896203414
"(64,)",86,0.3240451403608264,0.0005579700062621958,0.037877634633088096,0.638824943883817,92,694,0.16015325670498085
"(64, 32)",64,0.06739861155605618,3.488785075145998e-05,0.015280456492434537,0.04387275313275522,75,499,0.30163706025774994
"(64, 32)",64,0.0,8.410300274962523e-05,0.0001,0.999,75,572,0.29717868338557996
"(64, 32)",147,0.23816831261350885,0.0003947891762376532,0.09571099143635141,0.571048623291764,83,326,0.16175548589341693
"(64,)",78,0.0632976468060123,0.0009994130019116878,0.09878536502053172,0.7277256127450138,90,348,0.1614768373389063
"(64,)",145,0.27324260051219856,0.00029258748103281327,0.04142910939867744,0.9917523203081278,77,665,0.1477533960292581
"(64, 32)",65,0.128807603183612,0.0006496615502271777,0.03119055290361708,0.9112260875315101,85,411,0.26785092302333685
"(64,)",143,0.10911960990374675,0.0007789674535485716,0.06185134682733937,0.7442241977291555,88,577,0.1401602229188436
"(64, 32)",77,0.12742409567593202,0.00023370280415752054,0.008209190341936966,0.9858277737074852,89,693,0.3212270234143984
"(64,)",64,0.16579273991503005,0.00042351476644088146,0.08400197738624395,0.08596739733683606,88,300,0.18697318007662836
"(64, 32)",150,0.0,0.0005293304590528589,0.07819430812251893,0.32352454916328677,78,700,0.18404737025426682
