hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,auc
"(64, 32)",64,0.09693962931898234,0.00099,0.0001,0.999,75,181,0.7530856548549065
"(64, 32)",64,0.3447062411996191,0.00099,0.0001,0.999,75,178,0.7593587049474386
"(64, 32)",150,0.0,0.00099,0.0001,0.999,95,380,0.7296414946225142
"(64, 32)",64,0.13791144517178114,0.00099,0.0001,0.999,75,159,0.7594946116112737
"(64, 32)",64,0.4,0.00099,0.0001,0.999,75,167,0.7566060617121491
"(64, 32)",64,0.07182918621635588,0.00099,0.0001,0.999,75,207,0.7474965703358464
"(64, 32)",73,0.4,0.00099,0.0001,0.999,75,150,0.7581749967765423
"(64,)",64,0.4,0.004230185087357431,0.0001,0.999,95,150,0.5665068882446187
"(64, 32)",150,0.4,0.0025262853586958305,0.0001,0.999,89,700,0.4876307633526994
"(64, 32)",146,0.4,0.0014783801961164955,0.0001,0.999,82,150,0.759438900307935
"(64,)",146,0.4,0.0014010292809796103,0.0001,0.999,78,150,0.7383119202516573
"(64, 32)",150,0.4,0.00099,0.0001,0.999,78,239,0.7585226680179906
"(64, 32)",118,0.18880944686494075,0.0014006975033016614,0.0001,0.999,92,150,0.7621786023087542
"(64, 32)",106,0.0,0.0018227448165584748,0.1,0.999,81,150,-1.0
"(64, 32)",113,0.3652228578880806,0.00099,0.01989799591113842,0.999,90,700,-1.0
"(64,)",110,0.13641856563118648,0.00099,0.0026849810648646253,0.999,92,466,0.7336108627679263
"(64,)",146,0.12198232463375132,0.012350194620693417,0.08215543295685122,0.999,88,150,-1.0
"(64, 32)",146,0.09279328895611966,0.00099,0.0213146321006896,0.999,83,150,-1.0
"(64, 32)",134,0.38063824911364197,0.00099,0.06584658684339188,0.127425100346911,81,150,0.6097124320229661
"(64,)",67,0.223569894698554,0.018009999999999998,0.027887320812709417,0.001,90,150,-1.0
"(64, 32)",71,0.3672809662667224,0.00286170501652478,0.06299244744466272,0.9989934778039304,82,150,-1.0
"(64,)",73,0.15926334687911764,0.0013613158235610083,0.009917430298261162,0.5927007101310793,79,256,0.6802290527395598
"(64, 32)",71,0.1754626640672122,0.010261517461928335,0.09494933310359013,0.9930205048996544,80,700,-1.0
"(64,)",72,0.0,0.012663119121648527,0.1,0.999,75,700,-1.0
"(64, 32)",72,0.18351894965997784,0.0013111368210400648,0.07579309207559744,0.999,75,313,-1.0
"(64,)",122,0.3026793157327291,0.007055637309645424,0.0001,0.999,88,150,-1.0
"(64,)",150,0.07992652014318812,0.00099,0.05230027302879318,0.999,95,150,-1.0
"(64, 32)",150,0.0,0.00099,0.05837906463126182,0.999,94,151,-1.0
"(64,)",64,0.4,0.0009900091774090014,0.1,0.998230468515048,75,150,-1.0
"(64, 32)",150,0.17628606755346732,0.00099,0.05752174189162416,0.999,87,476,-1.0
"(64,)",82,0.012916424848302225,0.0011815393424101583,0.004097272617183875,0.833529562516835,78,356,0.6773001148119776
"(64,)",146,0.3718468797911058,0.0023971829911912344,0.032246531733933374,0.737309731252301,76,164,-1.0
"(64,)",85,0.38138129811849225,0.002674124022837336,0.0001,0.2263585805341255,76,226,-1.0
