hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,recall
"(64, 32)",127,0.11835640924373586,0.0013469777508891034,0.04301216951092246,0.9967375190232183,94,207,0.6104121475054229
"(64, 32)",103,0.19221283534579756,0.007312369183797362,0.0001,0.41888195036590053,75,454,0.563123644251627
"(64, 32)",134,0.252712079246123,0.009865506745068572,0.04482082424509014,0.001,94,553,0.5236442516268981
"(64, 32)",109,0.014377899330608802,0.001023813711980069,0.07968683044577124,0.001,79,390,0.4937093275488069
"(64, 32)",78,0.05722912842633591,0.0010031959078441084,0.09186551153143376,0.5810870206381498,75,366,0.4672451193058569
"(64, 32)",73,0.3952313806794579,0.008341174331096535,0.00012530546360039208,0.5114087102781217,90,239,0.5154013015184382
"(64, 32)",87,0.27740051814088457,0.002645168603241861,0.07300723651193537,0.10456558049826237,81,488,0.4830802603036876
"(64, 32)",170,0.17910203322211538,0.00809145074420753,0.010202976241853222,0.1720436042204783,75,700,0.5544468546637744
"(64, 32)",115,0.17411096615203195,0.004437223642365014,0.020851068738793416,0.235234028515714,89,700,0.5466377440347072
"(64,)",136,0.3530172773369069,0.004260478362174664,0.05519657048973949,0.9743037453725668,95,150,0.5711496746203905
"(64,)",116,0.002067516557515329,0.009791558696240835,0.010894020262964048,0.999,90,252,0.6234273318872017
"(64,)",89,0.2592477774893847,0.001765626129445572,0.017451438893215397,0.001,78,150,0.5362255965292841
"(64, 32)",78,0.35595110818074804,0.009741682637803263,0.039050166290800346,0.42995212432652985,77,154,0.5052060737527115
"(64,)",155,0.38238602707987335,0.001929467700771682,0.0690044460173577,0.6237975225983927,85,657,0.5127982646420823
"(64,)",172,0.31468246747078726,0.0058688094837520376,0.0073616726376454404,0.9241168793346828,79,170,0.5275488069414317
"(64, 32)",120,0.17567127994035678,0.006274604476830061,0.05790914704202634,0.6287304278700658,88,694,0.4863340563991323
"(64, 32)",83,0.1132772891018264,0.002709647955359321,0.012872045274162944,0.442100011992177,91,162,-1.0
"(64, 32)",159,0.2544713798234819,0.003878780030885911,0.02828489327351799,0.9108755386030193,77,605,0.5225596529284164
"(64, 32)",116,0.10674538332827953,0.00099,0.05914703058891103,0.999,86,321,0.6112798264642083
"(64, 32)",156,0.2901518712887143,0.007991658176154421,0.05085259854254457,0.999,84,699,0.6108459869848156
"(64,)",64,0.043512351411551034,0.009495439605014014,0.04801109698790059,0.001,76,348,0.5355748373101952
"(64,)",92,0.15682919763196002,0.004429854596969778,0.05993090228074163,0.5909720500623145,87,511,0.5273318872017354
"(64, 32)",181,0.36570683573519486,0.00099,0.07967855738815563,0.7158744337480245,82,246,0.4843817787418655
"(64, 32)",141,0.14653946886136593,0.004539663039980062,0.09406013621580706,0.001,90,670,0.48915401301518435
"(64, 32)",103,0.14319729531884023,0.00099,0.08811311426781579,0.999,92,511,0.6158351409978309
"(64,)",186,0.3269514521221617,0.00099,0.034822208694079426,0.48153479291439244,95,558,0.5286334056399132
"(64, 32)",126,0.1239043577204369,0.0023511126066687576,0.07530053627702248,0.9938347195693595,93,700,0.6130151843817788
