hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,auc
"(64, 32)",64,0.18227345958150307,0.00015479567478141916,0.0001,0.40498504147396086,76,583,-1.0
"(64, 32)",81,0.4,0.0007664536376752384,0.03744141379956662,0.4393659817192974,88,266,-1.0
"(64, 32)",72,0.12824601864458843,0.0008466511077554754,0.06226300164603953,0.8160541105555291,80,467,0.6779317347511491
"(64, 32)",73,0.023237348159572135,0.0009529890414857393,0.05430539070155261,0.8308914483074881,89,403,0.6654918309049952
"(64, 32)",72,0.07618502991438449,0.0007097865496598281,0.02187512597129349,0.6977979173194709,79,367,0.6788012743086631
"(64, 32)",108,0.1452208671048526,0.0007878177411184922,0.00946201804662968,0.4566830255672038,86,425,0.67844174026895
"(64, 32)",105,0.3936516918801214,0.00017531220085728933,0.009137999600786076,0.9744478839310043,90,351,0.7581993978770687
"(64, 32)",71,0.21964648750012686,0.00046510080881901434,0.034441054991424795,0.2841941266692578,81,384,-1.0
"(64, 32)",64,0.3563260691433436,0.0009323831749525889,0.0001,0.6778292244814104,92,372,0.6834029260462964
"(64, 32)",75,0.2939805203562413,0.0007175658657334397,0.009400240148533365,0.9079616788480933,77,434,0.6976420881179558
"(64, 32)",120,0.1745614375803931,0.0004697861376828647,0.06354856951167369,0.9198007880615193,80,548,-1.0
"(64, 32)",131,0.21138525957146964,1e-06,0.0001,0.9731441397748654,92,329,0.4764890596794745
"(64, 32)",65,0.3362679569847453,0.0008204072463086097,0.04575099146150553,0.001,89,316,-1.0
"(64, 32)",71,0.2356549583223836,0.0007012186049743946,0.03462706243401089,0.6801409396341271,80,696,0.6685274273584333
"(64, 32)",70,0.2923921503702544,0.0006989379482881152,0.05251745204115284,0.9811798910919353,79,591,0.7540038307002108
"(64,)",82,0.0152091202341183,0.0007669956009236028,0.06185862450656152,0.999,89,605,0.7495204988205937
"(64, 32)",122,0.23293518441272076,0.001,0.00590444065626571,0.965039791701329,84,501,0.7410824584173961
"(64, 32)",69,0.33980823209677824,0.00045211815370107183,0.032780450359549115,0.9485533612715294,89,523,0.7372863985255526
"(64, 32)",64,0.08347392594044606,0.0009631005901672064,0.026563718064682912,0.999,94,542,0.7480430412185428
"(64,)",64,0.17860214401098945,0.0008806453372529298,0.02123715461400924,0.8570276796822348,89,643,0.6777335039553722
"(64,)",95,0.33375618611184255,0.0009800197485072162,0.011909771479857249,0.5410304428888124,79,405,-1.0
"(64, 32)",67,0.19003462730085957,0.0008358157830858227,0.012008910229372824,0.999,93,317,0.7483046745824675
"(64,)",64,0.09271847673887752,0.00043853093563473057,0.06855075223502088,0.999,87,553,0.753325518028609
"(64, 32)",84,0.3408307707692,0.0009872160921428387,0.063739803263588,0.3349002065928788,90,421,-1.0
"(64,)",64,0.0133823622802543,0.0008231457248288569,0.0001,0.999,88,671,0.7679274020448099
"(64, 32)",64,0.4,0.0003337191832811748,0.0001,0.999,95,150,0.7584257035670403
"(64,)",64,0.304088593685796,0.0009004621300271174,0.0001,0.999,91,362,0.7381757528669812
"(64, 32)",64,0.20404894272288654,0.00031460626907349806,0.0001,0.999,88,482,0.752216850056126
"(64,)",64,0.017208334438574672,0.0008442120028169438,0.02394640940237714,0.999,87,222,0.7480336315663729
"(64, 32)",64,0.2995705610099297,0.0008190951583759916,0.0001,0.999,84,584,0.7429436378426346
"(64,)",64,0.3424116233394607,0.0008975153183814823,0.0272646956871354,0.999,95,644,0.7428733498740956
"(64,)",89,0.3850158887324633,0.00019658673268132236,0.0001,0.999,77,306,0.7504637749723162
"(64, 32)",64,0.054938885306097286,0.0004855714169255773,0.0001,0.999,93,373,0.7303096036284756
"(64,)",64,0.0891896666482947,0.0003245752410780401,0.00010000000000000005,0.999,86,437,0.7375337396470124
"(64,)",64,0.04622021696361235,0.000820197113742813,0.034302884501688745,0.999,78,693,0.7453345190601156
