hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,f1_score
"(64,)",146,0.24455965081357278,0.0006491456919409709,0.03196632149344297,0.001,84,691,0.19122257053291533
"(64, 32)",105,0.17706265569209545,5.10840435582879e-05,0.0001,0.1267871590367014,77,300,0.352028539023064
"(64, 32)",75,0.12218172716354628,6.509394242928792e-05,0.07224958706996439,0.17308777071365603,93,300,0.34180669435688166
"(64, 32)",76,0.06796828826537712,9.634076828447065e-05,0.0001,0.4693942373295138,93,300,0.3649849728278197
"(64, 32)",91,0.3902279535518176,0.00011971564547180028,0.0001,0.7956095986174185,79,300,0.40071993450151167
"(64, 32)",64,0.14664508814146793,0.00011922385578579998,0.020378829165588766,0.5134031895534824,75,401,0.33151693395666115
"(64, 32)",76,0.2946567213333177,9.769994596521552e-05,0.0001,0.999,91,300,0.466121915731304
"(64, 32)",135,0.017704905775128833,9.803267461495567e-05,0.1,0.999,79,300,0.20120368417352177
"(64, 32)",115,0.32299981947768996,9.547070500134393e-05,0.0001,0.999,95,596,0.37384631611891245
"(64,)",65,0.2933254017820913,8.463372600996759e-05,0.0001,0.999,79,300,0.45812641557526773
"(64, 32)",80,0.3334303106732037,0.00101,0.0001,0.999,94,300,0.26032741205154997
"(64, 32)",101,0.009636528313182674,9.321106627110796e-05,0.015044132337204648,0.999,91,300,0.5036743135232753
"(64, 32)",102,0.3489926340522407,8.547806956368875e-05,0.02914836059082927,0.999,88,300,0.39179047051036814
"(64, 32)",119,0.0,9.70500607743266e-05,0.003288638365978712,0.999,87,300,-1.0
"(64, 32)",150,0.2997819782773259,0.0006049564541227896,0.08400164993546866,0.6720121059569928,84,396,0.18530128874956459
"(64, 32)",90,0.011727230473885013,0.0009885917715004831,0.09218820676037308,0.7168473717522207,85,411,0.25092302333681643
"(64, 32)",124,0.2910494240207211,8.715179558596448e-05,0.04677500119088509,0.37376511983442445,79,517,0.20975269940787183
"(64, 32)",130,0.008991038398557529,1e-06,0.01219034810879902,0.29566157497770507,95,324,0.23483106931382794
"(64,)",100,0.14177492744833128,7.750425912591938e-05,0.03351099967317955,0.7424524391656672,81,365,-1.0
"(64, 32)",67,0.010296414848864307,9.286564098234744e-05,0.07651785426028396,0.823872725479144,90,300,0.3993885643487027
"(64,)",121,0.2941756195621616,0.0001604483083260241,0.09409076350673275,0.8463540188159372,76,295,-1.0
"(64, 32)",88,0.3939329612317745,0.00011994178671890576,0.03705351033793724,0.5046614619186849,94,300,-1.0
"(64,)",100,0.03333002683172317,0.0008543925548966048,0.03822920365912358,0.9969221345506543,92,300,-1.0
"(64, 32)",129,0.04994921015392204,8.903259070279685e-05,0.054214831852082646,0.999,91,179,0.4965998247627418
"(64, 32)",101,0.07020422923213128,0.00011754303856409603,0.04279444075191941,0.999,94,232,0.49418022108700654
"(64, 32)",86,0.2041013511386306,0.00020081288026330656,0.043831611528908035,0.005945541527917588,77,296,-1.0
"(64, 32)",121,0.10514689653360232,0.00010415252592698207,0.04261240765983464,0.46151836695029813,91,583,-1.0
"(64,)",141,0.16969469506596352,0.00017815017764228678,0.015329537804907038,0.3639328269917691,95,300,-1.0
"(64, 32)",101,0.29430886579600435,2.138519528604332e-05,0.025278603167829705,0.10306599390830953,76,305,-1.0
"(64,)",96,0.30093541289558984,0.0002280012575051451,0.009674265437524218,0.7006225488963215,79,173,-1.0
"(64,)",119,0.16036173052763153,0.0006494157260586424,0.0334864108616346,0.6694906631213836,95,589,-1.0
"(64, 32)",94,0.010265839471564958,8.625505409774581e-05,0.034387184602063796,0.999,77,300,0.4966103300877269
"(64, 32)",83,0.2933209115286067,6.364529790551142e-05,0.01827395479660782,0.8196306835285453,80,280,-1.0
"(64, 32)",134,0.012592649946363678,0.0009433248015394837,0.07829112057289851,0.25806599398446795,91,329,-1.0
"(64, 32)",129,0.0500066719828857,0.00041737176979797703,0.05156812486882375,0.7708016980060736,95,334,-1.0
"(64, 32)",109,0.009858396085435532,0.00011174388279528786,0.0001,0.9843305399193765,91,585,0.4469353958322012
"(64,)",139,0.06249690666590988,5.0264058016629036e-05,0.09118660151664723,0.999,86,324,-1.0
"(64, 32)",111,0.3982026522314649,0.00013729448001465616,0.08799612018977913,0.04434331032979117,85,366,-1.0
"(64, 32)",82,0.008502279941322894,0.00019836582057294248,0.0514730366453515,0.8099268976470255,91,289,-1.0
"(64,)",66,0.08594722096892787,0.0005221934970144707,0.020204942992460232,0.8363656814930336,75,174,-1.0
"(64, 32)",114,0.18564818667944172,1e-06,0.03437695368983143,0.999,91,335,0.18986941177516425
"(64, 32)",64,0.3160296956503258,1e-06,0.05449047547368399,0.13338005286630983,93,178,0.25956112852664576
"(64, 32)",130,0.24928836682193933,1e-06,0.0016170153520599607,0.999,92,689,0.20099017214306442
"(64,)",142,0.4,0.000378226584256571,0.015261847792008504,0.178723469831178,88,536,-1.0
"(64, 32)",97,0.010052669855069122,0.0008376553430953789,0.0036969505508117066,0.8945491733154683,91,304,-1.0
"(64, 32)",94,0.3321216450237137,5.2339374368932455e-05,0.023569058726450532,0.4899338093818796,87,297,-1.0
"(64, 32)",96,0.25203520627536913,1e-06,0.00010206259838666028,0.9987218343175726,90,282,0.18970716849267136
"(64, 32)",113,0.03013062393242255,0.0008888383062336354,0.02242236383255561,0.9910298051755352,94,215,-1.0
