hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,f1_score
"(64, 32)",90,0.06416700575109097,0.0005629771995501106,0.0057326562521123345,0.7751615341142069,95,616,-1.0
"(64,)",77,0.1521787681373935,2.2751597585665037e-05,0.007501779126148036,0.9110908728607503,84,390,0.46597692001591723
"(64,)",135,0.3603895912736441,4.2593578159978826e-05,0.02513852429523348,0.999,85,150,0.4430959013131715
"(64, 32)",148,0.2706672964969724,0.0008683620617079526,0.08992521303803935,0.9424807490455451,75,462,-1.0
"(64, 32)",124,0.07998038801270219,0.00040606466652449644,0.08569177197556892,0.818649313918733,75,529,-1.0
"(64, 32)",97,0.3097714313156272,1e-07,0.01712071659197588,0.999,90,495,0.2370207141602781
"(64, 32)",65,0.3582806623885395,0.0004318367863131284,0.0069834946551878005,0.999,85,345,0.4983923966603361
"(64, 32)",85,0.2760119407684613,1e-07,0.0001,0.9650774390147403,82,470,0.23841395693283118
"(64, 32)",128,0.19472881231400616,0.00011956071744988672,0.02648931043842396,0.999,95,629,0.5056523710118059
"(64, 32)",132,0.4,0.00013445707899810788,0.08997803206037536,0.9174904923615196,77,658,-1.0
"(64, 32)",64,0.30067946497093095,0.0002530255758088625,0.0001,0.999,79,150,0.5006147153133174
"(64,)",64,0.32046941820591024,0.000780545818375149,0.1,0.001,75,700,-1.0
"(64, 32)",64,0.18202525331536673,0.00040918330221812057,0.053462873373964645,0.001,87,695,-1.0
"(64,)",64,0.1112021261855867,0.0006875400311856506,0.0001,0.999,82,687,0.48467966573816157
"(64, 32)",150,0.0750249042703761,2.9611301985219334e-05,0.036731870261966365,0.999,83,216,0.4993663739221323
"(64,)",64,0.2620281079147842,0.0005648708541434674,0.0001,0.001,75,207,-1.0
"(64, 32)",150,0.17035877476289962,0.00029943204356826876,0.03695684236656044,0.999,94,380,-1.0
"(64, 32)",68,0.18818360949503812,3.5695534659228765e-05,0.0004391151369352399,0.9969777936884664,83,467,0.49621965777954635
"(64,)",76,0.32519052290286665,5.357239167869879e-05,0.001373800820126005,0.9925945100752128,82,525,0.48865897333863906
"(64,)",144,0.03638671835293504,0.0009437811506384632,0.0002442875632665782,0.9880691336899209,81,303,-1.0
"(64, 32)",64,0.0891947344648899,0.0007541608282026766,0.00942463941830439,0.999,76,591,0.4777262180974478
"(64,)",150,0.06394870690303733,8.409230266453979e-05,0.052514155565862836,0.0010000000000000022,87,614,-1.0
"(64, 32)",64,0.3632984698612851,0.0006708570533569446,0.0001,0.999,82,284,0.4945138237321612
"(64,)",64,0.1569808070758266,0.00015710365035844347,0.1,0.5460079610732325,90,176,-1.0
"(64, 32)",66,0.21464038135766106,0.0009157662463836355,0.02996517986440334,0.0018820929621130415,79,296,-1.0
"(64,)",64,0.06151527220165623,0.0005260177083931443,0.011013305872863937,0.999,93,600,0.4985220242211498
"(64, 32)",64,0.1951817823595258,0.0006570115712265208,0.0001,0.999,94,289,0.4878631118185436
"(64,)",150,0.0,0.00019574051980610681,0.03276259225680175,0.9941383641209652,77,156,0.47970553123756465
"(64,)",132,0.27846989148187207,0.0005494264779340485,0.08360756332220382,0.8178340855411601,79,536,-1.0
"(64,)",65,0.03720097375195879,0.000169551139728762,0.07808032405206111,0.029568571795073502,79,629,-1.0
"(64,)",69,0.07283326276011011,0.0008144094169966937,0.010868320619362005,0.9937654576726525,95,510,-1.0
"(64, 32)",64,0.008252457929906287,1e-07,0.0001,0.999,85,209,0.2380403510938522
