hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,f1_score
"(64, 32)",171,0.39761418019574646,0.003801231096087962,0.0001941944116662405,0.9916819976380256,91,190,0.48482820169567153
"(64, 32)",162,0.029617992824803537,0.004726139432731296,0.0206277754600402,0.9883247565907762,79,203,0.49882220839362357
"(64,)",182,0.06765837779894658,0.0011135248436632689,0.09815673259693097,0.9015591825462279,87,656,0.420016576875259
"(64,)",64,0.24082219733591723,0.005378708270822031,0.051796698963296084,0.005077831310863315,95,365,0.4424822024474828
"(64,)",200,0.029718391815176177,0.004086595648377824,0.0986032898845344,0.3315005841335176,80,405,0.41901479317845763
"(64, 32)",64,0.1999357071626894,0.0053395752543519415,0.003564378192296509,0.745115377150981,85,199,0.4536102868447082
"(64,)",168,0.07538907776435722,0.0012102891816109169,0.003580251503483275,0.01881276016134987,89,408,0.45899055892169904
"(64,)",191,0.35213528247106485,0.001222362154687665,0.0014257528954765653,0.002534778042853493,77,157,-1.0
"(64, 32)",200,0.0,0.00601,0.0001,0.999,95,266,0.5210687333968362
"(64,)",68,0.3977595388577926,0.0015012157447025721,0.05775831666911496,0.9056996776810535,87,301,0.4097197266204833
"(64,)",65,0.00147427508831175,0.001564126071537038,0.08031965964010364,0.9688636495329587,93,251,0.4790568924021993
"(64,)",160,0.39306989961633204,0.005150271165563913,0.019763583477984042,0.08312673372710935,88,326,0.4539705556820077
"(64, 32)",64,0.4,0.005128221815247453,0.0001,0.3174917418603721,75,330,0.42018833764748287
"(64,)",200,0.4,0.005092726653961254,0.018240538650365925,0.3979389201117594,95,584,0.4505605796408956
"(64,)",150,0.0002978231646549646,0.005289780477202388,0.08873802654165333,0.6000450834494916,95,180,0.4138667907394707
"(64, 32)",200,0.0,0.00601,0.1,0.999,95,150,0.5100827849713436
"(64, 32)",200,0.0019653024538288217,0.005629684436621306,0.09250145414058092,0.1287262240159253,88,302,0.39618447860714945
"(64, 32)",186,0.2303428409321222,0.002670920737823294,0.07678244940020665,0.13752428428082641,95,680,0.3847091605712295
