hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,l2norm_pct,max_epochs,auc
"(64, 32)",64,0.0,1e-06,0.032314810976746294,0.999,75,195,0.419695667672891
"(64, 32)",107,0.026302862600423246,2.8064812951743708e-05,0.03710101275207068,0.7287638423906428,92,424,0.6689345287304886
"(64, 32)",139,0.02915316036730342,1e-06,0.03736529678134769,0.999,95,150,0.4059747214553343
"(64, 32)",120,0.3000499832525565,0.00017882121599267932,0.03973495452030036,0.9011666499268798,92,318,0.461270957215236
"(64, 32)",108,0.07561159661414338,0.00033258687869805296,0.035512542386913426,0.9082443519348448,94,291,0.4931269625168758
"(64, 32)",107,0.025678265631047616,0.0003626049664027316,0.031759367716925786,0.8328082194636176,93,434,0.47686087367079777
"(64, 32)",143,0.269144897739826,0.000938743121537054,0.09626232839158931,0.590242110307243,75,658,0.4274350094049118
"(64, 32)",110,0.3974603923974857,0.000514466779773794,0.018449944220265007,0.02584811715274962,94,184,0.46778456020660475
"(64, 32)",64,0.4,0.0008659065721799261,0.036945199315855784,0.001000000000000001,80,251,0.5417253272757612
"(64, 32)",80,0.38600468068730454,0.000626872339015881,0.006380377180427497,0.022571198681644398,89,541,0.5080990416849961
"(64, 32)",103,0.3419923948712329,1e-06,0.07285801962832626,0.9771764552326991,95,696,0.4359240942083947
"(64, 32)",106,0.005576549566373237,0.0005245390894257685,0.04157122450639647,0.020629134740348897,77,434,0.4782257425329551
"(64, 32)",93,0.0037398721830629988,0.00016886328694885427,0.008353052281407904,0.9735693817798079,75,294,0.738428801404669
"(64, 32)",95,0.0,0.0001341626666204135,0.021293562649489298,0.9439680565082528,78,468,0.6916231958117804
"(64, 32)",96,0.0,1e-06,0.07745381865431314,0.8682644649666936,75,352,0.4257698375377334
"(64, 32)",95,0.0,6.989661454837002e-05,0.009240150830947043,0.9421077179976823,84,239,0.7455266276565083
"(64, 32)",92,0.0,7.515531796862695e-05,0.009977436047193153,0.21504355081279997,82,607,0.5910294349089089
"(64, 32)",95,0.11608566303591888,0.00011293356585851426,0.0029468508954449187,0.9628534547672124,76,302,0.7443951229085448
"(64, 32)",92,0.04383619093683794,9.836193442351753e-05,0.005412589154686902,0.999,88,245,0.7494683143591766
"(64, 32)",91,0.3413928488837856,8.371683489307314e-05,0.0029699904676353433,0.8109389700846904,84,150,0.7008942250807761
"(64, 32)",98,0.0,2.360949820723148e-06,0.008004261005837041,0.999,94,171,0.427053726506682
"(64,)",144,0.3713797649103095,9.025079324584227e-05,0.01981991147138534,0.4482952589435318,83,299,0.5032542511718218
"(64, 32)",97,0.0970070935669992,8.939375525969481e-05,0.06534197989058117,0.999,77,249,0.7343803992915978
"(64, 32)",85,0.08164756300734223,0.00016160167907597575,0.055412069364544306,0.9959615465010303,82,207,0.733839394065804
"(64,)",100,0.18316720319616542,5.9846380008297225e-05,0.07889684390428109,0.9329236447129905,90,473,0.4628876065637183
"(64, 32)",101,0.0,5.973911094654923e-05,0.034794173518754704,0.9406828064789116,85,565,0.7280632233818243
