hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,auc
"(64, 32)",119,0.04398066425213975,0.09515544347220836,0.036364743126950164,0.8380422047038492,0.6787716943441591
"(64,)",96,0.010997867866725523,0.07806161546866339,0.00033921309138534574,0.29660159283277443,0.7427209940953841
"(64,)",93,0.004653671454092612,0.05990385426176886,0.0002316152608732301,0.6023686304899436,0.7375404117303521
"(64,)",78,0.34957068796223933,0.02002203642923215,0.0018369804449910898,0.3393531555026349,0.7145889190798356
"(64,)",90,0.11436844662336897,0.09984937070675776,0.08704432099820116,0.02060954594461582,0.6935588442197715
"(64, 32)",103,0.09335493921927872,0.02392154077043383,0.0999611559106206,0.6502089479417275,0.6383641355255374
"(64,)",95,0.3170943930417935,0.07036942915693668,0.0029384530428194187,0.19229150549829438,0.7122767044506471
"(64, 32)",83,0.08135524700358945,0.08562038850898106,0.027686992149759813,0.8709915476666255,0.6803356164578371
"(64, 32)",88,0.14623677983789707,0.03435149462652699,0.058765054108284205,0.29475961363957676,0.6711998278294373
"(64,)",148,0.27362304258516984,0.056049442289833745,0.08262092257526123,0.19921169759661983,0.692759011934378
"(64,)",85,0.10667573629147656,0.0606099980571085,0.025008546460906327,0.5078986732018417,0.7077293893064636
"(64, 32)",65,0.3537646445212883,0.08795973974992755,0.022685633561916017,0.44450218407766195,0.688701697908924
"(64, 32)",102,0.17242389100876881,0.02037654318711936,0.034478147711030936,0.08589972629472203,0.6955329987257861
"(64,)",69,0.06788888463967974,0.06365418575880442,0.03716365274147793,0.6857235818387567,0.6948824291218543
"(64,)",143,0.38405949956828794,0.04296388368289639,0.005309754499581807,0.5435354621681445,0.7164523146322224
"(64,)",127,0.25692752443148537,0.07614774113156346,0.02190483611057149,0.5337468924121429,0.7099981465118396
"(64,)",85,0.040974203410992796,0.036439298359130665,0.0013808626329242864,0.15754902972307439,0.7294452192330447
"(64, 32)",87,0.34208475662457016,0.06887977217060111,0.02547731246099002,0.008190790275041953,0.6784783241433188
"(64,)",118,0.004531725310013313,0.07890181360088407,0.06602399767697127,0.9963252006695937,0.7498927726286727
"(64,)",74,0.040001695923720305,0.028071224274826893,0.0703263585818199,0.6960276527066641,0.680706314089923
"(64,)",80,0.25351501391156506,0.030128033511601208,0.03719883435402699,0.973191836407866,0.7135080297278643
"(64, 32)",144,0.2276846589698054,0.03986238029086936,0.05394094945258708,0.9301162611667306,0.6973779305022526
"(64, 32)",111,0.055360657244214434,0.07750466344370543,0.03636194103243503,0.5532653458977876,0.6774624609392778
"(64, 32)",135,0.19735736719349856,0.09270595715440852,0.08654204725796479,0.3516775931300115,0.6625965970715835
"(64, 32)",92,0.005550365257325975,0.07846202251396693,0.04857374483534397,0.7038697054536278,0.6662207471216419
"(64,)",106,0.027150059309164216,0.09003616124390744,0.0014573021372107956,0.5859025068793181,0.7146855991080503
"(64, 32)",140,0.18731069270385736,0.06496108045892098,0.01883049735092676,0.016025892868591324,0.702679831014972
"(64, 32)",76,0.38824638016521557,0.06077425544087815,0.07968368446374888,0.351814654905276,0.6651326049899124
"(64, 32)",65,0.20147400537392943,0.02415525487530428,0.09952000227121406,0.9780815099459202,0.7495827044430623
"(64,)",131,0.0591648948708953,0.0705936821710665,0.0009496773538735036,0.7273518088190659,0.7193427132791287
"(64, 32)",131,0.15450912804647238,0.04182357568702083,0.08285414892424807,0.2957176554417205,0.6596632742934938
"(64, 32)",128,0.28513009990379823,0.07630155169353448,0.08483984605227632,0.5673370585808628,0.6664643907475388
"(64, 32)",67,0.11450463728849043,0.03484463113271123,0.027618016515455854,0.9931849160512554,0.7481854422015077
"(64, 32)",103,0.1753007259259589,0.020273596369610153,0.04143834102567145,0.13572582415232665,0.6901761572213037
"(64, 32)",105,0.3047297451706473,0.07400257087688353,0.07262770664692267,0.408175574007421,0.6642600789936745
"(64, 32)",102,0.29376834190402196,0.06390583955470641,0.02090666153424244,0.8992953168347685,0.7023731284983997
"(64,)",145,0.1388495509691772,0.057069690112617116,0.08123797259685477,0.3117369793066016,0.6931962170828087
"(64,)",108,0.12450174425247573,0.027186706996716804,0.04822488817202369,0.31069712408085076,0.7011662991292873
"(64, 32)",129,0.09533821429650086,0.08023426598679521,0.04969224499087612,0.527047379741577,0.6653763789762299
"(64,)",65,0.37666121478044484,0.07846948011087694,0.0023748926123102667,0.7822857807063439,0.7219330933437496
"(64, 32)",94,0.38986965333048207,0.0984397594137622,0.08030734484363945,0.17116492360354826,0.665265465960287
"(64,)",78,0.048646075002812296,0.07683680774192275,0.09744553006193368,0.36194166559532465,0.6882504849407642
"(64, 32)",131,0.23859312003962538,0.07860909913781117,0.02813385790086301,0.4548480729986887,0.6848672527987197
