hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,auc
"(64, 32)",110,0.2422524783197506,0.04403916365137607,0.054085667631000894,0.7740669875720103,0.5170542005445747
"(64,)",97,0.3370848668397357,0.06222723578604969,0.07236913534097338,0.6092134959671126,0.5076091969987713
"(64, 32)",104,0.1100487959007282,0.0946573556702463,0.043352457394288536,0.006162983682616313,0.5344338399534305
"(64,)",73,0.38995093215513826,0.05482596278723803,0.04146732184067777,0.33587702681989035,0.5269162981812114
"(64,)",109,0.023595169573245797,0.022554491843918445,0.003141552485480188,0.8283126814717932,0.5182248134186854
"(64, 32)",74,0.14423602258697907,0.09542139627817253,0.025334181295548788,0.4368043413709836,0.5383981714462327
"(64, 32)",115,0.22940459661644919,0.047187398164478325,0.05755537021549453,0.9394458457238877,0.5137395142818136
"(64,)",80,0.16641918240047518,0.020391026462695853,0.04838378265703561,0.48034376171202875,0.5305588053486643
"(64, 32)",136,0.06422210327114862,0.05548079374977241,0.09817217267216283,0.9750901836307607,0.514859997648772
"(64, 32)",118,0.38575657332137525,0.07930246121337935,0.09394724384206085,0.688935870635491,0.49757991804832913
"(64, 32)",137,0.07286882298168319,0.03237904635799762,0.029047703193354805,0.2049614065416392,0.5601873942895499
"(64, 32)",101,0.35952336401299734,0.08059374507594418,0.04424994067903289,0.3239870969562783,0.49630664041760836
"(64, 32)",69,0.39148312128856144,0.052146556636737826,0.09980456002992476,0.05288813722854262,0.4958372362453165
"(64,)",147,0.2824438834497531,0.0919180063333376,0.0028690957402191125,0.006951399510012075,0.5526604191632662
"(64, 32)",74,0.31529683042037565,0.07134367869706484,0.072366925354426,0.723653341768614,0.5023818626465725
"(64,)",87,0.3683069848745857,0.03995984829039954,0.03834432849542473,0.7975853663484378,0.5299690903592069
"(64,)",145,0.11300927836328281,0.02181576973480784,0.05188208182979969,0.6016648683581279,0.5278397239961774
"(64, 32)",119,0.11207840477606001,0.06945666895062595,0.024262684635002585,0.5063424901675007,0.541001303130167
"(64,)",75,0.11117354067423875,0.0713273462636139,0.06770336140236742,0.02565461641271783,0.5149103997277127
"(64,)",66,0.07826878459902463,0.05141036505886867,0.05709677957074109,0.48693936997511156,0.5246931315701653
"(64,)",141,0.38470541747917014,0.03231066620146659,0.07085550041889288,0.024646429705728286,0.501515558397676
"(64, 32)",139,0.33863115099495267,0.04027779958172409,0.07806198379281623,0.6386292842099045,0.4977417545848945
"(64,)",101,0.03883710110456656,0.027623085021283942,0.09663159440623396,0.08876612955553964,0.4999222933384403
"(64, 32)",123,0.0563311627535391,0.06369024630955715,0.025706720747153133,0.30259942613671,0.5591137103135476
"(64,)",86,0.3145692082034778,0.061021390090603506,0.035765761614588804,0.009312916334110681,0.5379222492529163
"(64, 32)",108,0.3702490674443055,0.061027550660436386,0.053593015026465164,0.3123156052211956,0.49584986935515674
"(64, 32)",137,0.14654390632002798,0.09108741896620211,0.0845775564539191,0.5123864857729518,0.4958372362453165
"(64,)",99,0.30598267770060916,0.043345863568543384,0.05546680057061165,0.8413222075549521,0.5236979364182455
"(64,)",103,0.14771164576449872,0.06246111979794526,0.0011173933132244704,0.6653744216322444,0.5291405669303582
"(64,)",96,0.27303641509486437,0.04137959090130153,0.013156281585772473,0.13904577639442123,0.5672687382438603
"(64,)",99,0.02641177063528631,0.04422881407126006,0.07514312965450796,0.40533807956666573,0.5101991148764466
"(64,)",86,0.35757296734343463,0.021297702326285268,0.05439941507568761,0.8461432146944793,0.5269160611622651
"(64,)",125,0.33300093183497026,0.052697755495718215,0.07276793692215736,0.16654302128235174,0.5026890984557741
"(64,)",108,0.12398482963074423,0.03031801782801538,0.03640251380032323,0.8767852012825632,0.5198326551431216
"(64, 32)",135,0.3864850825816708,0.04370523409726958,0.06783174274036725,0.0755480331783162,0.4958372362453165
"(64, 32)",98,0.15355556408105114,0.03324304777263156,0.0010724745394020971,0.9821976668592705,0.5010996138487327
"(64,)",89,0.08106122048361575,0.04502010676157722,0.024197562707962056,0.2956534857320757,0.5576884442834822
"(64,)",68,0.3431926039158303,0.027602859026442394,0.007830277941551618,0.1150768560764003,0.5677712895157987
"(64,)",98,0.07076112343759579,0.08180189705880951,0.03379079900261911,0.06905644591072595,0.5486036147285469
"(64, 32)",94,0.06632758333263539,0.07383562614250348,0.04820256840609234,0.3363283089017666,0.5076534010322649
"(64, 32)",64,0.058505363117345305,0.06857307236874191,0.0244973451056346,0.5436424974199516,0.5417948544134824
"(64, 32)",130,0.35502458414544735,0.05921200789974786,0.011171567995129809,0.05597264751743755,0.5106830364592023
"(64,)",98,0.10009132956218861,0.06449370455913639,0.07236070044813554,0.271925540567405,0.5113666583552022
"(64, 32)",106,0.28741826183785296,0.0895457201866712,0.09094289003458912,0.15620406671807902,0.4958372362453165
"(64,)",127,0.22496474413580836,0.06272476704831305,0.00731845300407371,0.7296622726208997,0.5362145751482791
"(64,)",102,0.04906819884802391,0.09242708783521866,0.08844862054852001,0.35909916434470696,0.5023501258096568
"(64, 32)",138,0.2139141879341243,0.07691999705341065,0.0808478922338096,0.22651047321760184,0.4958740215857895
"(64,)",95,0.34838991172405565,0.08592766074910202,0.033717766597731895,0.7004115984458862,0.5376701914544242
"(64,)",126,0.05078813270556212,0.07407027724121516,0.040563919259947206,0.4930516841110956,0.537499774832001
"(64, 32)",100,0.050235125351021696,0.09742918918016585,0.05907476089243338,0.6540409552149725,0.4996066907604326
"(64,)",110,0.16794240097005686,0.0602037880394021,0.09003639217605876,0.7602585880276905,0.5168787709714364
"(64,)",89,0.10796258940459501,0.07600534063957061,0.01790492425686478,0.8160683179337764,0.5319776955690729
"(64, 32)",115,0.2576873320712671,0.03417090239314367,0.023839724422224012,0.3199096821251041,0.5208210360003337
"(64, 32)",80,0.1036559205808316,0.0621237301029169,0.09069756629556171,0.3714881645229822,0.4963765254539387
"(64, 32)",138,0.0803594163072669,0.058066683038845796,0.023504788595051132,0.7890030336570071,0.5348825049679171
"(64, 32)",148,0.13879152230420297,0.07214896940778419,0.0007015076801600175,0.5557097001800285,0.5664325709539917
"(64,)",114,0.020699440548242184,0.0661204740089653,0.08897704355147393,0.31200340517259406,0.5021327201811203
"(64,)",116,0.09995917622498095,0.07369244771249499,0.08554949369314002,0.21369525927790253,0.5029296726863159
"(64,)",120,0.15895814140670117,0.030016516940685266,0.05041265862144465,0.6409282910349005,0.5289880689402788
"(64,)",76,0.39570411345015244,0.03823106247996011,0.05806939600391614,0.36595824881013667,0.5103535327199915
"(64, 32)",106,0.06581214929413572,0.05452160967102962,0.03710865956129671,0.8208417602800252,0.5270714152306479
"(64, 32)",147,0.18654202750315269,0.06899835851676894,0.021625374891806576,0.6456899499191238,0.5213952736525947
"(64,)",96,0.05639868556685143,0.03110618366477436,0.03380699797806636,0.1000669339485984,0.5487605449729229
"(64,)",67,0.34282345385051444,0.051637467855197086,0.08597863363507116,0.544400328039999,0.5000042307881922
"(64, 32)",94,0.1233832317285178,0.027630514838097028,0.0022237868269107427,0.2184174254684715,0.5731120374338243
"(64,)",65,0.2578971639632727,0.09906601768847992,0.09997316675541512,0.8095030981907072,0.5226379758392367
"(64,)",85,0.29613827657195413,0.06573469399336734,0.08758409280746587,0.9196093985277506,0.5182009219088937
"(64, 32)",136,0.29526227255945287,0.07228773862661958,0.08337778580778588,0.4286888055526097,0.4958554393003959
"(64,)",100,0.33164935488953534,0.09386374636089347,0.07604868216049256,0.46932368023096976,0.5033849979331948
"(64,)",124,0.18029232123075778,0.05261378620281629,0.07102704122229184,0.9871127772295072,0.503832003815057
"(64,)",131,0.1472693165123842,0.07810074218531471,0.0009976582182230406,0.7900813653511168,0.5201167460522125
"(64, 32)",96,0.29196770748827666,0.09589141017262938,0.08269897010107578,0.2647297683954846,0.49583593264111164
"(64, 32)",78,0.17314201345907854,0.04618807060652445,0.08058993775007128,0.20198946624739925,0.49587624956388515
"(64, 32)",142,0.17854865671576636,0.04564871781311082,0.01558894608532143,0.16702326496580175,0.5499265359775799
"(64, 32)",138,0.3932807348666993,0.060674819595764054,0.028062162336911358,0.6982280971856085,0.5119595375475934
"(64,)",88,0.3548205732900278,0.05553212694095605,0.07166790503560284,0.7276589947755225,0.5175232728903417
"(64,)",102,0.08264576915762947,0.09163343911424332,0.001440546024409494,0.07808622149647315,0.5088235991232195
"(64, 32)",66,0.2813316449708246,0.03404317637694529,0.004216589420577498,0.060330277742636614,0.5543314501387983
"(64, 32)",146,0.3483018127722054,0.08736958582714158,0.09326391373806052,0.390573124246313,0.4958372362453165
"(64,)",98,0.104185799873871,0.024804160504347427,0.0681822349849945,0.3241977624418069,0.5140616585827404
"(64, 32)",105,0.0026529531568345375,0.03249542213852502,0.029886694334072476,0.17752112467529282,0.5603362421878555
"(64, 32)",120,0.3693691988006723,0.03502709626377214,0.07945365375642989,0.08939353286538243,0.4958372362453165
"(64,)",134,0.16366530386644002,0.061958732512991416,0.006512781100359475,0.11669032304452752,0.5524418758437875
"(64, 32)",133,0.1315129815735424,0.09052728934769849,0.06070142757365594,0.47413147682215057,0.4987058054472642
"(64,)",89,0.1677590990249566,0.03093209770987452,0.06899099195558042,0.0412658562650703,0.5122835661491437
"(64, 32)",110,0.20802177018567686,0.06225977329468903,0.08127612888638382,0.01446790784825398,0.49590879226521856
"(64, 32)",141,0.14966602945100516,0.0391551532767114,0.03925991817407738,0.00931989578860238,0.5136780315671313
"(64, 32)",81,0.17622191040232804,0.07414123876223942,0.046442813869918116,0.3667136758602928,0.49951785605934196
"(64, 32)",149,0.21433786479259498,0.032894993492447254,0.049754289158406115,0.5612190730773059,0.5016753921241448
"(64,)",72,0.23525242646020256,0.09051031748090689,0.08850844072245177,0.7177798148053453,0.5122521137349635
"(64, 32)",68,0.3093747196393481,0.06752226619839884,0.03394540169561457,0.042280500255893964,0.4978796285059842
"(64,)",113,0.16885018596718038,0.030865460739806106,0.0489007099002421,0.15168281392281394,0.529723052841952
"(64, 32)",126,0.11130192676097168,0.06904084979209862,0.04695397948379669,0.2645463148438642,0.5051166939080443
"(64, 32)",65,0.38548060990307453,0.05004354433533159,0.07906770907066181,0.363744752214491,0.4958372362453165
"(64, 32)",130,0.10940024840038631,0.08849964538417449,0.0486045911619817,0.34343149724677857,0.5044212684685163
"(64,)",126,0.3643259910699461,0.034967175241814315,0.011394809640335296,0.31743649250246725,0.5640910370811401
"(64,)",131,0.1975783097823055,0.04330739381379081,0.005924074992190593,0.6365883231240094,0.5359742260857364
"(64,)",143,0.2997674252357846,0.09756937093363689,0.01736298776718024,0.18791835642298824,0.5628668460742078
"(64, 32)",136,0.049967365019840865,0.04421382697136861,0.04119974395808728,0.9648572411207289,0.5066659801017854
"(64, 32)",96,0.05950972857458462,0.07733819504158512,0.02413957237889682,0.16110813893601594,0.5615275705178768
"(64,)",67,0.2874542345612296,0.022641990002755553,0.03639942079897775,0.9572735804508687,0.5068356501145276
"(64, 32)",71,0.25136160147401576,0.05331463901083801,0.002363274136985137,0.755676112210164,0.5474374815125223
"(64, 32)",93,0.3910112924645584,0.056392662407975344,0.019580131395855526,0.4523349242265781,0.5073924905761267
"(64,)",102,0.2586278832981507,0.08526704259108696,0.07507439840904874,0.9145499494631572,0.5186994201568498
"(64, 32)",97,0.39800212065972995,0.07291422179751123,0.002362579506167474,0.30548678319183875,0.5232990809353336
"(64,)",115,0.06644840773687541,0.04626235818889722,0.07893219492138567,0.18889011984517792,0.5078636131357795
