hidden_dims,batch_size,dropout_rate,learning_rate,lam,gamma,auc
"(64, 32)",101,0.15121245542498918,0.06288902856066138,0.05166926892116249,0.9674137323644779,0.5028518238133883
"(64,)",111,0.03445408306412539,0.0696696681581931,0.04323712176201469,0.15575439398536564,0.5216433613837356
"(64,)",124,0.22202204113530943,0.08862786172650183,0.05683954604405792,0.1415766477819873,0.5098184505976671
"(64,)",98,0.114172634087351,0.057003154031739264,0.007992996679850851,0.137935437548546,0.5319154188409205
"(64,)",146,0.10085638676269862,0.033670409831465443,0.02275873286340166,0.9246600573721238,0.5049042775283286
"(64, 32)",90,0.31976107032206325,0.0535581108783177,0.09863651700625908,0.6053524611022124,0.4958372362453165
"(64, 32)",73,0.1834962004835462,0.04790319783162642,0.034599862162426075,0.891087793680371,0.5071629732794322
"(64, 32)",134,0.2894271804272628,0.023521914567525608,0.042852262766043724,0.5766596702033712,0.4973274928704701
"(64, 32)",73,0.3085262825427657,0.09737280811876103,0.09166505111099259,0.9179137885875122,0.5144189172405685
"(64,)",115,0.1431859592213795,0.062111664328733523,0.03496144378808216,0.3260976414779222,0.5259054834807275
"(64, 32)",91,0.16788114662542927,0.09183600071149411,0.0833692010508182,0.5319624271579949,0.49584356465118395
"(64, 32)",84,0.036323029696370544,0.03338786527604672,0.04961494030920393,0.5128446353657399,0.5025122704708525
"(64, 32)",66,0.3425487415059931,0.08838036331369874,0.06989176599160529,0.02481062717359085,0.4958372362453165
"(64, 32)",137,0.1461400198177947,0.0635643100498575,0.06567631511777594,0.4932151447672824,0.4973628086934757
"(64,)",71,0.19444020000691362,0.030339383304681528,0.05762626665922174,0.881249827262977,0.5102591991793456
"(64,)",121,0.039290434409600616,0.055309915430375445,0.010970363818390774,0.6739983525399579,0.5274093923971906
"(64,)",145,0.19608675087083038,0.048972762304971454,0.059780108931130616,0.26757014383279976,0.5094387343946726
"(64,)",115,0.2357898286402379,0.09929271004607076,0.011003538283219939,0.5379266549187749,0.5323130773781533
"(64, 32)",65,0.3949196551480699,0.06536264364827042,0.08848465426880996,0.22079044017312097,0.4958372362453165
"(64,)",129,0.11016451176468973,0.08627089696651884,0.03403149582119591,0.48605776197891293,0.5254922527987197
"(64, 32)",109,0.32518131547283596,0.09545962030860865,0.07792662555548993,0.22776844811793082,0.4958372362453165
"(64,)",74,0.20777234728961919,0.048307974490588976,0.0769447352888993,0.49817700684613486,0.5018645687961713
"(64, 32)",82,0.30484708428844876,0.022997717184828962,0.04945978953432716,0.3666712673138288,0.4962131008904328
"(64, 32)",119,0.21540174105206386,0.048129843606823125,0.048474428196269286,0.1455737926473462,0.49935696759856196
"(64, 32)",72,0.17374011425085062,0.043799892142387165,0.02127863317512674,0.7891102068640927,0.5167939300395916
"(64,)",149,0.3087339623105714,0.042422703162256714,0.05239256561266429,0.7089624532966489,0.5131857432155696
"(64,)",122,0.3501122914192514,0.0645763219237678,0.09943663116705798,0.8127566735029372,0.5117679551332615
"(64, 32)",76,0.31201786814803606,0.06726412561060512,0.03902419406750878,0.37955870212951043,0.49671073401923455
"(64, 32)",70,0.38536692201804823,0.028167253049369533,0.008572683330807249,0.12778382818455894,0.5066574711216116
"(64, 32)",107,0.30623754599541914,0.02768474811667617,0.09832230219360084,0.2115861767081829,0.4958372362453165
"(64,)",132,0.033327327239921184,0.05290594434967315,0.06935857983378135,0.8996302847086044,0.5090497626018233
"(64,)",132,0.07365831564819174,0.060067107376041415,0.04877272008695694,0.49887258883414587,0.5183309505028594
"(64, 32)",130,0.18047826198498443,0.08085807246284628,0.008235552630028412,0.5568955863828883,0.5291530815307253
"(64,)",120,0.16530628322386934,0.09629594261671902,0.069624618517652,0.8224592592088039,0.5147061486506985
"(64,)",79,0.2383890835493769,0.07472054039424884,0.01657725367955017,0.9867120953980177,0.4983990910797445
"(64, 32)",109,0.10640767836416642,0.07074874476616906,0.020303701156243702,0.9224819840477344,0.5034763094822747
"(64,)",126,0.3678308884530927,0.02063573486421353,0.050590715073189574,0.8823285017042011,0.5105316169053289
"(64, 32)",71,0.37160176244565435,0.03868378110276869,0.028846358099979173,0.2859196815543224,0.4983025651138449
"(64, 32)",83,0.1064230819362016,0.07463722989746331,0.03350480170121225,0.1124152895041515,0.5254465673968114
"(64,)",125,0.006086148603404819,0.04076438348840582,0.048979269755127654,0.37860791686106987,0.5190720494933483
"(64,)",143,0.06690355461537024,0.08760874884306948,0.09683688117112577,0.5341611784077394,0.4978328409659754
"(64,)",130,0.20603090267227864,0.079043742844343,0.08610388481075604,0.9116001224307966,0.5100949687514221
"(64, 32)",112,0.02115724041836807,0.08299217769201217,0.04133527272318634,0.17856951356456768,0.5178272022852419
"(64,)",141,0.38261174603354037,0.04407613366281206,0.07572012287802478,0.9319573733680001,0.5047067459384433
"(64, 32)",145,0.2803128010501363,0.0334856969390948,0.02133851788565987,0.819695755836546,0.5154318532606222
"(64, 32)",84,0.10921081698909195,0.08082964038533473,0.0634584114722757,0.05111997556481445,0.49770360638548
"(64, 32)",100,0.3981196630243429,0.03272348651134872,0.057067187084279665,0.18662674666301718,0.49584356465118395
"(64, 32)",127,0.23581523110636377,0.07858047232940761,0.036163296322161496,0.3037781617166513,0.5016842803346329
"(64, 32)",74,0.27562848396867934,0.04355878753575035,0.055620635869923635,0.706712279291229,0.503018341474144
"(64, 32)",112,0.1589237033621488,0.024272351412949762,0.03038670680477401,0.061066683207982614,0.5225885218360815
"(64, 32)",110,0.24922400109016946,0.03177920131249995,0.03866778416778201,0.6530436999975024,0.5014246379298576
"(64, 32)",130,0.1725971923825049,0.036367934763905194,0.048967388251506004,0.013765546605586283,0.4994357289944329
"(64,)",120,0.35766357810571375,0.09514925146583572,0.01031726287887623,0.8345274084226318,0.5179451429129439
"(64, 32)",88,0.21395755104872505,0.06791909390517069,0.0617119840108426,0.189173691541627,0.4964234552053153
"(64,)",102,0.2950049303813523,0.07404311862903466,0.023675115042875602,0.6840695853885027,0.5266269217496169
"(64,)",118,0.2745839956241937,0.08234658730817947,0.054999139844248764,0.8243723895291151,0.5143222372123538
"(64,)",74,0.3400869610283326,0.04971776557522178,0.06474973975490553,0.24046286224309252,0.5032813732498521
"(64,)",81,0.1925248562851891,0.04204523181173155,0.02491168520680464,0.693510162881515,0.5265566456320252
"(64,)",77,0.20893215869843385,0.0337236244970843,0.08541329254679643,0.28501207623181785,0.49853991588671637
"(64,)",150,0.12944838862350302,0.051390765499596064,0.011013541412014995,0.5677016288271587,0.5290684894687743
"(64,)",114,0.00473097202465942,0.08579462990410114,0.01065754642209007,0.7564869172955033,0.5225582663675803
"(64,)",136,0.04291798323717286,0.08846956515267823,0.023008355288757016,0.4258883984238063,0.5314928614633739
"(64,)",108,0.32972165858470626,0.039531142094383805,0.03325108829890924,0.5519987209084515,0.5228557962509292
